Timestamp,Load_Weight (kg),Motor_Temperature (°C),Vibration_Level (mm/s),Operating_Hours,Error_Code
2024-02-05 10:20:00,1073.77,50.03,0.93,1918.1,0
2024-02-05 10:25:00,2127.11,38.51,4.38,1452.6,0
2024-02-05 10:30:00,1009.15,44.77,3.11,1490.4,0
2024-02-05 10:35:00,4781.88,50.81,4.4,969.1,0
2024-02-05 10:40:00,3717.81,61.56,3.35,4937.0,0
2024-02-05 10:45:00,4833.66,57.18,4.21,3169.8,0
2024-02-05 10:50:00,3633.21,72.48,2.92,3871.5,0
2024-02-05 10:55:00,4726.63,56.12,4.11,334.0,0
2024-02-05 11:00:00,3159.13,86.44,4.64,2327.5,0
2024-02-05 11:05:00,2659.67,80.83,3.89,473.3,0
2024-02-05 11:10:00,3059.0,52.35,2.73,135.2,0
2024-02-05 11:15:00,4957.34,45.83,2.25,857.2,0
2024-02-05 11:20:00,4068.66,81.05,0.61,3729.1,0
2024-02-05 11:25:00,1094.67,67.4,2.28,4870.3,0
2024-02-05 11:30:00,2981.69,40.23,2.13,3578.3,0
2024-02-05 11:35:00,1459.78,84.05,0.94,3910.9,0
2024-02-05 11:40:00,1677.54,70.69,1.67,524.3,0
2024-02-05 11:45:00,4649.51,63.34,3.74,2184.0,0
2024-02-05 11:50:00,1212.96,88.63,0.21,2283.7,0
2024-02-05 11:55:00,1645.74,87.13,1.19,4407.7,0
2024-02-05 12:00:00,2180.85,56.65,3.91,4942.9,0
2024-02-05 12:05:00,2676.86,62.75,3.17,4817.2,0
2024-02-05 12:10:00,2198.38,65.57,2.52,4443.6,0
2024-02-05 12:15:00,4172.31,45.43,3.07,2269.4,0
2024-02-05 12:20:00,3697.27,71.39,4.17,4168.4,0
2024-02-05 12:25:00,2863.44,39.8,4.1,4447.1,0
2024-02-05 12:30:00,1649.19,63.9,3.9,3880.7,0
2024-02-05 12:35:00,4407.42,48.82,2.12,725.4,0
2024-02-05 12:40:00,3150.98,52.85,4.53,1843.6,1
2024-02-05 12:45:00,3500.71,31.66,2.89,1954.9,0
2024-02-05 12:50:00,2215.36,43.04,1.57,476.1,0
2024-02-05 12:55:00,2443.88,41.03,2.71,4304.1,0
2024-02-05 13:00:00,4812.61,33.17,3.73,833.4,0
2024-02-05 13:05:00,3348.07,32.33,3.06,1781.6,0
2024-02-05 13:10:00,2444.43,84.74,2.96,4913.2,0
2024-02-05 13:15:00,783.2,45.97,4.21,828.7,0
2024-02-05 13:20:00,2023.61,45.36,0.49,2726.5,0
2024-02-05 13:25:00,2102.3,60.79,1.06,747.3,0
2024-02-05 13:30:00,1459.05,83.41,4.58,1708.7,0
2024-02-05 13:35:00,1004.12,74.78,0.47,4688.9,0
2024-02-05 13:40:00,4760.54,83.95,2.06,617.8,0
2024-02-05 13:45:00,4509.5,39.12,2.3,3520.0,0
2024-02-05 13:50:00,1183.8,77.77,2.68,3303.0,0
2024-02-05 13:55:00,3747.2,34.33,1.98,3137.9,0
2024-02-05 14:00:00,1718.89,49.72,1.03,2785.8,0
2024-02-05 14:05:00,1844.36,57.01,2.91,3649.8,0
2024-02-05 14:10:00,1802.51,43.05,3.7,1325.2,0
2024-02-05 14:15:00,3342.68,82.64,3.52,4293.6,0
2024-02-05 14:20:00,546.52,81.27,4.91,4512.2,0
2024-02-05 14:25:00,555.02,81.24,4.04,1298.2,0
2024-02-05 14:30:00,3434.32,48.89,3.58,3209.0,0
2024-02-05 14:35:00,2783.14,74.98,0.54,144.6,0
2024-02-05 14:40:00,2321.84,34.58,0.82,1358.3,0
2024-02-05 14:45:00,3018.6,77.45,3.8,3380.4,0
2024-02-05 14:50:00,3041.3,83.25,3.19,1847.5,0
2024-02-05 14:55:00,3746.08,69.01,0.36,2460.0,0
2024-02-05 15:00:00,4488.25,88.24,3.81,4588.9,0
2024-02-05 15:05:00,4055.12,84.09,2.54,2428.4,0
2024-02-05 15:10:00,1553.59,79.56,3.92,3776.1,0
2024-02-05 15:15:00,3146.58,48.05,2.42,3663.8,0
2024-02-05 15:20:00,2157.6,74.91,1.19,1498.2,0
2024-02-05 15:25:00,745.0,81.55,0.68,1938.1,0
2024-02-05 15:30:00,2828.02,38.84,0.79,1995.5,0
2024-02-05 15:35:00,2822.37,64.2,3.07,943.6,0
2024-02-05 15:40:00,4766.2,31.89,1.79,1437.0,0
2024-02-05 15:45:00,3450.66,39.84,4.63,256.1,0
2024-02-05 15:50:00,3037.74,56.25,3.71,2199.3,0
2024-02-05 15:55:00,927.41,66.11,0.24,2646.9,0
2024-02-05 16:00:00,2108.21,35.86,0.51,2608.2,0
2024-02-05 16:05:00,4651.92,58.69,1.19,4726.2,0
2024-02-05 16:10:00,3444.08,82.53,4.64,2477.1,1
2024-02-05 16:15:00,1936.34,46.44,4.64,3571.5,0
2024-02-05 16:20:00,1691.39,58.99,3.75,2342.2,0
2024-02-05 16:25:00,549.79,50.75,3.4,3464.4,0
2024-02-05 16:30:00,924.97,31.63,4.67,4796.2,1
2024-02-05 16:35:00,1095.57,85.22,0.83,372.8,0
2024-02-05 16:40:00,685.35,44.65,3.03,384.2,0
2024-02-05 16:45:00,1874.37,57.07,2.42,1469.7,0
2024-02-05 16:50:00,4026.77,51.09,4.78,682.6,1
2024-02-05 16:55:00,718.98,82.02,4.36,622.1,0
2024-02-05 17:00:00,2330.27,30.85,0.22,4547.5,0
2024-02-05 17:05:00,1414.91,84.42,1.41,1632.3,0
2024-02-05 17:10:00,4956.95,62.75,1.03,251.3,0
2024-02-05 17:15:00,4076.05,88.82,2.7,2944.3,0
2024-02-05 17:20:00,1671.14,57.28,1.57,4566.3,0
2024-02-05 17:25:00,4289.46,60.69,3.51,4217.8,0
2024-02-05 17:30:00,3385.8,50.45,4.68,3696.8,0
2024-02-05 17:35:00,4963.42,88.38,2.0,2327.5,1
2024-02-05 17:40:00,4064.16,62.11,0.74,4088.5,0
2024-02-05 17:45:00,2820.34,67.44,0.35,2080.9,0
2024-02-05 17:50:00,1431.09,40.31,4.4,3563.7,0
2024-02-05 17:55:00,1684.74,45.32,0.45,479.9,0
2024-02-05 18:00:00,3426.69,61.15,4.87,3633.4,1
2024-02-05 18:05:00,4655.1,30.56,4.07,394.6,0
2024-02-05 18:10:00,1629.75,83.05,2.08,1176.5,0
2024-02-05 18:15:00,2929.56,39.44,2.04,1927.0,0
2024-02-05 18:20:00,4419.72,61.78,2.78,4487.1,0
2024-02-05 18:25:00,1305.8,56.08,4.68,3150.1,0
2024-02-05 18:30:00,4911.25,34.8,0.7,1100.3,0
2024-02-05 18:35:00,4967.94,82.03,4.47,2427.7,0
2024-02-05 18:40:00,4349.17,57.95,2.46,4753.7,0
2024-02-05 18:45:00,2963.35,35.04,2.3,2461.5,0
2024-02-05 18:50:00,3525.49,40.51,3.06,4043.3,0
2024-02-05 18:55:00,2535.75,73.23,1.02,4911.5,0
2024-02-05 19:00:00,2682.12,70.84,1.56,3585.4,0
2024-02-05 19:05:00,1476.0,70.47,0.5,3239.8,0
2024-02-05 19:10:00,2122.11,39.07,2.16,3766.0,0
2024-02-05 19:15:00,3942.92,67.65,2.25,4416.4,0
2024-02-05 19:20:00,1988.78,56.44,2.51,3754.6,0
2024-02-05 19:25:00,4492.42,74.86,2.57,1808.5,0
2024-02-05 19:30:00,746.71,80.75,2.56,2473.0,0
2024-02-05 19:35:00,1389.61,51.8,2.01,1754.0,0
2024-02-05 19:40:00,3220.96,41.25,3.76,4988.6,0
2024-02-05 19:45:00,2856.02,44.83,1.57,3724.5,0
2024-02-05 19:50:00,3922.5,74.33,1.85,2372.1,0
2024-02-05 19:55:00,706.47,31.69,3.05,1046.2,0
2024-02-05 20:00:00,516.2,71.91,1.94,1058.0,0
2024-02-05 20:05:00,4683.25,34.98,1.64,3488.8,0
2024-02-05 20:10:00,3445.59,51.41,2.34,3212.9,0
2024-02-05 20:15:00,2047.83,33.98,1.74,2100.9,0
2024-02-05 20:20:00,2150.96,82.4,4.13,1682.7,0
2024-02-05 20:25:00,2476.02,58.29,0.52,2410.5,0
2024-02-05 20:30:00,4062.04,71.3,2.41,1598.4,0
2024-02-05 20:35:00,718.02,35.89,1.5,1400.9,0
2024-02-05 20:40:00,575.24,64.6,1.24,350.7,0
2024-02-05 20:45:00,902.63,64.38,1.9,386.6,0
2024-02-05 20:50:00,3970.64,35.94,1.16,4207.9,0
2024-02-05 20:55:00,4249.2,35.41,3.56,890.8,0
2024-02-05 21:00:00,1298.79,73.93,3.7,2260.5,0
2024-02-05 21:05:00,2068.95,33.67,2.11,4490.0,0
2024-02-05 21:10:00,4687.16,87.33,4.3,1769.7,0
2024-02-05 21:15:00,4783.71,72.78,3.58,1058.8,0
2024-02-05 21:20:00,3698.9,45.88,3.78,718.7,0
2024-02-05 21:25:00,635.99,89.4,1.17,1113.7,1
2024-02-05 21:30:00,1752.96,41.64,3.84,4883.1,0
2024-02-05 21:35:00,2470.7,54.19,3.35,2986.4,0
2024-02-05 21:40:00,2890.69,35.44,3.5,745.5,0
2024-02-05 21:45:00,2622.68,84.54,2.13,4469.3,0
2024-02-05 21:50:00,2049.61,69.77,0.75,3076.2,0
2024-02-05 21:55:00,1363.0,79.02,1.78,851.1,0
2024-02-05 22:00:00,3759.82,74.39,1.38,881.5,0
2024-02-05 22:05:00,2372.34,40.53,2.79,4821.2,0
2024-02-05 22:10:00,4925.63,80.92,0.4,3277.0,0
2024-02-05 22:15:00,564.0,71.84,0.37,2032.7,0
2024-02-05 22:20:00,4664.8,85.98,4.8,2422.6,1
2024-02-05 22:25:00,3440.39,64.19,2.13,4067.1,0
2024-02-05 22:30:00,591.85,51.79,3.4,757.3,0
2024-02-05 22:35:00,3849.07,52.92,0.54,1057.6,0
2024-02-05 22:40:00,4761.89,67.3,4.54,825.8,1
2024-02-05 22:45:00,4423.55,75.33,3.13,3573.0,0
2024-02-05 22:50:00,3788.14,63.51,2.47,2106.6,0
2024-02-05 22:55:00,1670.84,59.54,2.02,4509.1,0
2024-02-05 23:00:00,860.76,52.27,1.4,3350.6,0
2024-02-05 23:05:00,3582.57,40.31,4.18,4786.4,0
2024-02-05 23:10:00,1763.7,88.03,2.23,3172.5,0
2024-02-05 23:15:00,2598.34,32.39,3.68,2752.0,0
2024-02-05 23:20:00,2930.39,52.36,1.17,4828.9,0
2024-02-05 23:25:00,4835.22,45.28,3.55,3540.9,0
2024-02-05 23:30:00,2607.61,62.07,4.18,3785.5,0
2024-02-05 23:35:00,3134.82,80.19,3.46,1393.9,0
2024-02-05 23:40:00,2857.32,53.6,3.1,4199.3,0
2024-02-05 23:45:00,2642.46,86.97,1.94,2711.3,1
2024-02-05 23:50:00,2447.11,75.31,3.31,2298.6,0
2024-02-05 23:55:00,2384.5,84.49,0.5,201.5,0
2024-02-06 00:00:00,3314.49,57.59,3.57,3291.9,0
2024-02-06 00:05:00,3635.85,35.87,3.22,3853.5,0
2024-02-06 00:10:00,3489.84,83.62,0.77,1671.3,0
2024-02-06 00:15:00,1757.64,32.94,3.37,3824.7,0
2024-02-06 00:20:00,1920.77,52.97,2.22,3451.7,0
2024-02-06 00:25:00,1828.82,46.3,2.15,3185.1,0
2024-02-06 00:30:00,2638.22,78.89,2.69,1393.6,0
2024-02-06 00:35:00,2355.97,36.89,1.08,3150.7,0
2024-02-06 00:40:00,2322.91,68.11,1.12,477.2,0
2024-02-06 00:45:00,2776.17,56.21,2.86,3862.7,0
2024-02-06 00:50:00,2907.04,45.35,1.83,1374.0,0
2024-02-06 00:55:00,3078.34,83.26,1.42,4448.2,0
2024-02-06 01:00:00,4411.18,56.87,1.73,1715.4,0
2024-02-06 01:05:00,508.56,43.69,3.96,3913.1,0
2024-02-06 01:10:00,3026.52,67.66,2.37,4388.4,0
2024-02-06 01:15:00,4329.71,84.73,3.53,3059.7,0
2024-02-06 01:20:00,4249.73,75.38,1.3,4879.4,0
2024-02-06 01:25:00,3176.98,56.73,4.97,603.6,1
2024-02-06 01:30:00,1124.23,38.26,3.73,3384.5,0
2024-02-06 01:35:00,1151.87,38.29,2.56,4377.0,0
2024-02-06 01:40:00,999.68,30.83,3.66,716.7,0
2024-02-06 01:45:00,3414.44,54.12,4.54,2211.5,0
2024-02-06 01:50:00,2231.01,59.13,3.88,1752.3,0
2024-02-06 01:55:00,2883.78,48.78,4.55,3611.4,0
2024-02-06 02:00:00,1904.32,60.85,3.44,1126.7,0
2024-02-06 02:05:00,1912.0,73.65,4.32,938.7,0
2024-02-06 02:10:00,3563.98,89.1,4.55,2431.1,0
2024-02-06 02:15:00,4544.01,62.8,2.73,820.6,0
2024-02-06 02:20:00,4209.86,59.15,3.07,2491.9,0
2024-02-06 02:25:00,1781.68,81.29,1.33,2496.2,0
2024-02-06 02:30:00,2802.33,56.2,3.51,3784.9,0
2024-02-06 02:35:00,2271.18,52.59,0.84,3763.1,0
2024-02-06 02:40:00,2050.35,30.6,4.88,2172.7,1
2024-02-06 02:45:00,4445.94,32.62,2.23,3430.9,0
2024-02-06 02:50:00,1355.22,62.58,4.86,2247.0,1
2024-02-06 02:55:00,1206.77,48.68,3.01,2451.5,0
2024-02-06 03:00:00,3242.34,42.33,4.08,3023.2,0
2024-02-06 03:05:00,1788.14,47.4,3.88,3930.2,0
2024-02-06 03:10:00,4436.79,58.77,2.41,831.6,0
2024-02-06 03:15:00,1071.5,51.6,3.76,205.1,0
2024-02-06 03:20:00,1753.06,41.69,2.58,1628.0,0
2024-02-06 03:25:00,3662.97,58.12,3.35,3984.7,0
2024-02-06 03:30:00,1119.36,70.44,1.53,1806.6,0
2024-02-06 03:35:00,1509.62,61.98,2.41,4064.2,0
2024-02-06 03:40:00,2820.39,79.29,0.36,229.8,0
2024-02-06 03:45:00,1601.73,73.23,2.88,1528.4,0
2024-02-06 03:50:00,3274.74,33.4,0.21,106.3,0
2024-02-06 03:55:00,2733.63,85.88,0.51,773.2,0
2024-02-06 04:00:00,1498.75,67.64,1.5,724.5,0
2024-02-06 04:05:00,2590.38,36.95,3.02,3417.7,0
2024-02-06 04:10:00,616.85,50.98,0.58,3161.1,0
2024-02-06 04:15:00,1449.0,54.79,4.88,3619.0,1
2024-02-06 04:20:00,2441.24,71.68,1.82,2322.0,0
2024-02-06 04:25:00,2157.11,38.18,3.32,2439.7,0
2024-02-06 04:30:00,513.74,54.4,0.67,1807.0,0
2024-02-06 04:35:00,1360.87,88.31,3.87,2712.7,1
2024-02-06 04:40:00,908.5,78.5,4.86,3439.6,0
2024-02-06 04:45:00,2472.04,58.22,1.93,2518.6,0
2024-02-06 04:50:00,4467.16,82.63,3.11,2752.3,0
2024-02-06 04:55:00,4010.04,74.86,1.95,2101.7,0
2024-02-06 05:00:00,4916.07,56.77,1.65,2471.1,0
2024-02-06 05:05:00,1696.17,60.46,2.29,4920.6,0
2024-02-06 05:10:00,3143.7,75.77,1.82,2034.3,0
2024-02-06 05:15:00,2919.97,72.61,1.69,540.7,0
2024-02-06 05:20:00,2438.22,68.8,0.69,3647.6,0
2024-02-06 05:25:00,3193.92,61.34,1.39,1333.6,0
2024-02-06 05:30:00,2052.17,69.23,1.59,3499.2,0
2024-02-06 05:35:00,4770.05,76.81,1.96,1234.6,0
2024-02-06 05:40:00,1631.13,68.42,4.49,177.8,0
2024-02-06 05:45:00,2371.74,52.3,1.74,2322.7,0
2024-02-06 05:50:00,892.66,32.41,1.15,4124.7,0
2024-02-06 05:55:00,1597.09,33.7,4.98,1822.6,0
2024-02-06 06:00:00,1083.84,68.77,4.06,279.0,0
2024-02-06 06:05:00,3051.56,43.97,4.38,2833.1,0
2024-02-06 06:10:00,1546.73,81.18,0.48,2669.1,0
2024-02-06 06:15:00,2085.73,54.66,1.73,3568.0,0
2024-02-06 06:20:00,2778.92,77.27,0.96,3888.1,0
2024-02-06 06:25:00,2011.09,46.53,0.64,2387.9,0
2024-02-06 06:30:00,4726.76,74.88,4.74,4805.5,0
2024-02-06 06:35:00,1077.75,35.68,3.27,2188.3,0
2024-02-06 06:40:00,4074.11,83.61,4.05,957.1,0
2024-02-06 06:45:00,2117.71,86.49,3.81,1423.4,0
2024-02-06 06:50:00,3288.8,38.41,3.66,3227.3,0
2024-02-06 06:55:00,3079.26,36.0,4.7,4348.4,1
2024-02-06 07:00:00,2484.96,63.21,4.02,3308.6,0
2024-02-06 07:05:00,4152.57,88.42,4.49,1655.1,0
2024-02-06 07:10:00,4745.95,73.11,3.18,1411.7,0
2024-02-06 07:15:00,3996.08,67.54,1.86,1316.8,0
2024-02-06 07:20:00,3417.57,58.57,0.95,214.6,0
2024-02-06 07:25:00,1303.28,49.26,4.81,3287.3,1
2024-02-06 07:30:00,3525.24,89.2,0.86,425.2,0
2024-02-06 07:35:00,1596.27,50.81,0.36,1454.1,0
2024-02-06 07:40:00,1618.04,33.73,2.62,3326.2,0
2024-02-06 07:45:00,4313.97,68.87,2.08,3050.8,0
2024-02-06 07:50:00,4673.65,33.42,1.64,2987.8,0
2024-02-06 07:55:00,4263.89,49.58,3.82,1649.4,0
2024-02-06 08:00:00,1969.55,63.84,3.29,2836.8,0
2024-02-06 08:05:00,4160.9,71.88,3.47,2563.2,0
2024-02-06 08:10:00,2181.02,34.67,3.08,1130.8,0
2024-02-06 08:15:00,1776.15,43.46,4.54,4758.1,0
2024-02-06 08:20:00,1354.27,47.9,2.59,222.4,0
2024-02-06 08:25:00,1658.77,54.61,3.91,1765.3,0
2024-02-06 08:30:00,2108.98,87.79,3.24,4780.4,0
2024-02-06 08:35:00,3864.81,83.4,2.16,592.0,0
2024-02-06 08:40:00,4650.16,35.37,3.39,3252.0,0
2024-02-06 08:45:00,1641.67,73.12,4.09,4111.3,0
2024-02-06 08:50:00,1454.44,85.28,4.56,728.1,1
2024-02-06 08:55:00,1297.67,36.49,0.71,4538.5,0
2024-02-06 09:00:00,4090.35,35.62,3.83,2342.5,0
2024-02-06 09:05:00,510.15,60.12,4.13,1128.4,0
2024-02-06 09:10:00,3715.1,76.69,3.46,3148.9,0
2024-02-06 09:15:00,3975.77,62.86,2.78,1288.0,0
2024-02-06 09:20:00,2441.76,75.76,2.82,4399.9,0
2024-02-06 09:25:00,3530.12,85.09,2.25,825.3,0
2024-02-06 09:30:00,4297.72,34.81,2.41,1736.2,0
2024-02-06 09:35:00,4750.82,62.27,2.03,2334.9,0
2024-02-06 09:40:00,3645.69,49.76,2.65,2805.4,0
2024-02-06 09:45:00,2126.78,81.23,2.41,1200.2,0
2024-02-06 09:50:00,3055.89,69.38,2.09,2658.0,0
2024-02-06 09:55:00,4119.71,88.93,4.66,1941.9,0
2024-02-06 10:00:00,2381.44,69.75,3.91,1813.2,0
2024-02-06 10:05:00,1692.7,55.25,4.56,3913.8,1
2024-02-06 10:10:00,1963.57,41.95,1.74,3575.7,0
2024-02-06 10:15:00,1668.41,44.37,3.44,4073.6,0
2024-02-06 10:20:00,2845.82,32.23,3.9,1532.8,0
2024-02-06 10:25:00,828.83,87.98,2.1,4036.6,0
2024-02-06 10:30:00,1889.43,50.84,1.14,1959.7,0
2024-02-06 10:35:00,1148.5,41.91,2.4,533.9,0
2024-02-06 10:40:00,4762.2,70.92,2.9,1784.3,0
2024-02-06 10:45:00,2550.74,80.36,2.0,2539.4,0
2024-02-06 10:50:00,4709.7,64.32,4.25,3276.7,0
2024-02-06 10:55:00,1835.92,72.93,2.95,4115.6,0
2024-02-06 11:00:00,1915.31,33.72,4.78,4304.4,0
2024-02-06 11:05:00,640.64,35.84,3.25,3256.4,0
2024-02-06 11:10:00,1628.98,31.83,2.52,4312.6,0
2024-02-06 11:15:00,674.73,57.81,2.14,1576.7,0
2024-02-06 11:20:00,912.19,74.67,2.59,4796.4,0
2024-02-06 11:25:00,3879.15,66.71,3.44,424.4,0
2024-02-06 11:30:00,3994.15,57.86,2.26,4167.0,0
2024-02-06 11:35:00,4170.33,45.28,2.14,4162.6,0
2024-02-06 11:40:00,2001.68,86.66,4.07,4275.8,0
2024-02-06 11:45:00,4678.41,54.95,3.41,2373.4,0
2024-02-06 11:50:00,3856.73,62.79,4.63,4082.9,1
2024-02-06 11:55:00,3729.14,80.87,4.04,3164.8,0
2024-02-06 12:00:00,2959.81,37.81,0.69,2765.3,0
2024-02-06 12:05:00,3774.54,35.29,3.21,1212.9,0
2024-02-06 12:10:00,1701.4,55.11,4.33,1413.6,0
2024-02-06 12:15:00,2342.16,73.09,3.28,674.5,0
2024-02-06 12:20:00,2042.51,84.94,4.78,3302.9,0
2024-02-06 12:25:00,1524.26,55.3,2.73,553.7,0
2024-02-06 12:30:00,4709.18,64.64,4.93,1595.2,0
2024-02-06 12:35:00,2484.15,45.84,1.69,3385.0,0
2024-02-06 12:40:00,3042.46,48.68,1.82,1144.0,0
2024-02-06 12:45:00,4906.91,32.9,1.26,2895.4,0
2024-02-06 12:50:00,2018.25,65.04,0.81,827.4,0
2024-02-06 12:55:00,3774.86,80.15,4.08,742.5,0
2024-02-06 13:00:00,2038.67,36.01,1.02,3040.9,0
2024-02-06 13:05:00,2285.6,59.12,4.0,3319.7,0
2024-02-06 13:10:00,2390.15,31.57,0.3,458.6,0
2024-02-06 13:15:00,3733.63,69.28,4.15,3021.5,0
2024-02-06 13:20:00,754.02,54.95,2.64,2916.7,0
2024-02-06 13:25:00,2803.37,58.79,4.07,685.9,0
2024-02-06 13:30:00,2682.75,58.96,3.03,3084.0,0
2024-02-06 13:35:00,3429.57,59.06,1.48,719.7,0
2024-02-06 13:40:00,3962.42,62.32,1.26,4480.2,0
2024-02-06 13:45:00,3280.34,46.24,3.64,3497.3,0
2024-02-06 13:50:00,1604.92,48.09,0.87,2895.5,0
2024-02-06 13:55:00,3852.94,77.32,3.13,3571.8,0
2024-02-06 14:00:00,882.02,71.06,3.98,1499.5,0
2024-02-06 14:05:00,4713.93,64.24,4.39,834.6,0
2024-02-06 14:10:00,3749.62,31.29,4.31,339.3,0
2024-02-06 14:15:00,2343.64,83.33,2.22,170.1,0
2024-02-06 14:20:00,3163.6,69.63,1.7,2679.3,0
2024-02-06 14:25:00,1719.59,66.34,2.74,1495.4,0
2024-02-06 14:30:00,2660.91,42.63,4.12,430.4,0
2024-02-06 14:35:00,4517.61,45.65,2.0,2934.8,0
2024-02-06 14:40:00,4382.16,37.76,1.91,3588.9,0
2024-02-06 14:45:00,2692.02,33.73,2.71,4382.4,0
2024-02-06 14:50:00,3142.85,44.23,2.92,2542.0,0
2024-02-06 14:55:00,2066.5,63.74,0.6,4946.6,0
2024-02-06 15:00:00,2700.21,66.75,0.98,381.6,0
2024-02-06 15:05:00,2767.57,41.68,1.54,3821.9,0
2024-02-06 15:10:00,3227.87,76.59,4.19,3468.1,0
2024-02-06 15:15:00,3499.67,56.49,4.52,2097.7,1
2024-02-06 15:20:00,4335.24,72.76,2.94,2319.2,0
2024-02-06 15:25:00,4792.72,45.46,0.99,445.8,0
2024-02-06 15:30:00,1940.21,62.36,1.18,1701.1,0
2024-02-06 15:35:00,3647.49,83.02,2.86,3325.0,0
2024-02-06 15:40:00,1663.23,82.09,0.72,1387.5,0
2024-02-06 15:45:00,769.46,49.24,1.39,4344.5,0
2024-02-06 15:50:00,2690.56,41.76,1.11,3401.6,0
2024-02-06 15:55:00,4426.07,68.12,0.81,783.3,0
2024-02-06 16:00:00,4922.03,53.85,1.3,3784.5,0
2024-02-06 16:05:00,1289.88,60.76,4.53,4092.1,0
2024-02-06 16:10:00,4305.66,56.66,4.64,576.2,1
2024-02-06 16:15:00,2634.74,39.77,0.79,298.4,0
2024-02-06 16:20:00,4730.19,65.39,3.66,3559.6,0
2024-02-06 16:25:00,677.62,65.89,1.05,2109.6,0
2024-02-06 16:30:00,4949.62,59.5,1.99,4444.2,0
2024-02-06 16:35:00,576.14,32.72,1.68,2533.6,0
2024-02-06 16:40:00,3844.62,74.49,3.46,653.6,0
2024-02-06 16:45:00,611.97,87.82,0.52,1140.4,1
2024-02-06 16:50:00,2175.83,52.68,4.03,411.1,0
2024-02-06 16:55:00,4647.97,49.3,4.7,4284.4,0
2024-02-06 17:00:00,2707.5,42.31,4.94,3229.0,0
2024-02-06 17:05:00,2969.94,37.42,0.45,3340.1,0
2024-02-06 17:10:00,2115.55,63.4,1.15,3989.1,0
2024-02-06 17:15:00,3931.12,70.73,2.53,2445.4,0
2024-02-06 17:20:00,4419.49,75.15,4.83,2522.6,1
2024-02-06 17:25:00,2902.59,32.96,0.85,2383.8,0
2024-02-06 17:30:00,2942.22,87.32,4.5,2832.1,0
2024-02-06 17:35:00,4153.0,40.87,2.33,3985.0,0
2024-02-06 17:40:00,4283.93,37.63,4.1,1088.4,0
2024-02-06 17:45:00,2881.13,41.58,0.94,3575.1,0
2024-02-06 17:50:00,2618.74,87.67,2.27,4253.8,0
2024-02-06 17:55:00,4198.32,57.48,1.84,1246.0,0
2024-02-06 18:00:00,3350.02,51.71,1.5,856.1,0
2024-02-06 18:05:00,4595.67,40.93,1.8,2508.7,0
2024-02-06 18:10:00,856.6,59.33,2.85,894.3,0
2024-02-06 18:15:00,3598.29,86.74,0.74,3854.2,0
2024-02-06 18:20:00,1838.21,37.81,3.24,1672.3,0
2024-02-06 18:25:00,1853.62,51.59,1.45,2770.2,0
2024-02-06 18:30:00,3737.22,39.87,4.85,1283.4,1
2024-02-06 18:35:00,1833.97,61.31,3.14,2118.3,0
2024-02-06 18:40:00,4758.4,69.94,1.68,4971.4,0
2024-02-06 18:45:00,3048.85,49.66,3.76,4342.6,0
2024-02-06 18:50:00,1893.87,89.68,4.27,1786.0,1
2024-02-06 18:55:00,658.81,66.32,2.28,4634.5,0
2024-02-06 19:00:00,1236.28,73.67,4.16,974.3,0
2024-02-06 19:05:00,1174.28,30.79,3.66,4510.8,0
2024-02-06 19:10:00,3509.41,79.85,3.18,3228.9,0
2024-02-06 19:15:00,513.57,76.17,1.94,612.3,0
2024-02-06 19:20:00,4568.27,32.83,3.1,4890.8,0
2024-02-06 19:25:00,4045.85,66.1,1.83,4843.0,0
2024-02-06 19:30:00,4820.93,47.38,0.6,4503.1,0
2024-02-06 19:35:00,3451.13,82.36,4.7,4498.6,1
2024-02-06 19:40:00,2073.87,69.21,3.96,2819.1,0
2024-02-06 19:45:00,1130.63,81.69,3.94,4548.0,0
2024-02-06 19:50:00,708.5,34.98,3.17,4175.6,0
2024-02-06 19:55:00,4273.51,32.1,1.69,4331.2,0
2024-02-06 20:00:00,4287.58,30.25,1.1,3583.3,0
2024-02-06 20:05:00,1008.26,58.7,4.67,253.6,1
2024-02-06 20:10:00,2143.28,77.51,3.06,1251.9,0
2024-02-06 20:15:00,1642.7,46.38,2.03,3981.8,0
2024-02-06 20:20:00,2241.02,32.24,4.84,289.8,1
2024-02-06 20:25:00,3299.41,45.9,4.86,689.0,1
2024-02-06 20:30:00,1390.65,55.35,1.41,899.2,0
2024-02-06 20:35:00,4332.65,68.42,3.29,1606.7,0
2024-02-06 20:40:00,3034.37,38.83,2.92,4664.2,0
2024-02-06 20:45:00,1013.42,85.35,1.27,718.2,0
2024-02-06 20:50:00,1631.63,54.3,2.12,2223.4,0
2024-02-06 20:55:00,3361.52,60.43,1.7,3081.3,0
2024-02-06 21:00:00,2040.81,70.95,0.64,4622.4,0
2024-02-06 21:05:00,525.76,51.91,4.52,3970.8,1
2024-02-06 21:10:00,3078.13,61.65,3.02,959.3,0
2024-02-06 21:15:00,1534.13,47.97,2.6,2793.2,0
2024-02-06 21:20:00,2661.83,84.32,1.4,341.5,0
2024-02-06 21:25:00,2031.8,83.0,0.29,4220.8,0
2024-02-06 21:30:00,1145.31,83.72,4.28,2717.4,0
2024-02-06 21:35:00,2255.31,52.58,0.4,2129.0,0
2024-02-06 21:40:00,1049.07,35.22,2.75,2750.9,0
2024-02-06 21:45:00,501.91,45.93,3.07,4153.9,0
